pid,year,Abies balsamifera,Acer saccharum,Betula papyrifera,Populus tremuloides,Tsuga canadensis
920,2004,0,4,0,0,0
921,2012,0,0,0,0,5
922,2011,0,3,0,0,0
923,2009,0,0,0,0,3
924,2009,0,6,0,0,0
925,2008,0,2,0,0,7
926,2011,0,5,0,0,0
927,2006,0,9,0,0,0
928,2011,0,3,0,0,0
929,2010,0,2,0,0,0
930,2011,0,1,0,0,0
931,2006,0,6,0,0,0
932,2012,0,11,0,0,0
933,2011,0,6,0,0,0
934,2010,0,4,0,0,0
935,2004,0,9,0,0,0
936,2009,0,0,0,0,5
937,2012,0,3,0,0,0
938,2007,0,2,0,0,0
939,2011,0,2,0,0,0
940,2010,0,6,0,0,0
941,2010,0,0,0,0,9
942,2008,0,11,0,0,0
943,2004,0,9,0,0,0
944,2005,0,5,0,0,0
945,2006,0,6,0,0,0
946,2012,0,7,0,0,0
947,2006,0,3,0,0,0
948,2010,0,12,0,0,0
949,2005,0,0,0,0,1
950,2012,0,0,0,0,6
951,2010,0,0,0,0,2
952,2005,0,13,0,0,0
953,2005,0,0,0,0,3
954,2007,0,11,0,0,0
955,2004,0,8,0,0,0
956,2010,0,4,0,0,0
957,2012,0,3,0,0,0
958,2007,0,2,0,0,0
959,2009,0,6,0,0,0
960,2012,0,4,0,0,0
961,2011,0,3,0,0,0
962,2007,0,3,0,0,0
963,2008,0,6,0,0,0
964,2009,0,0,0,0,3
965,2009,0,8,0,0,0
966,2009,0,8,0,0,0
967,2006,0,1,0,0,0
968,2009,0,9,0,0,0
969,2010,0,9,0,0,0
970,2012,0,1,0,0,0
971,2011,0,3,0,0,0
972,2010,0,4,0,0,0
973,2005,0,4,0,0,0
974,2009,0,8,0,0,0
975,2009,0,1,0,0,0
976,2011,0,8,0,0,0
977,2007,0,9,0,0,0
978,2010,0,1,0,0,0
979,2010,0,2,0,0,0
980,2011,0,3,0,0,0
981,2012,0,11,0,0,0
982,2008,0,5,0,0,0
983,2012,0,8,0,0,0
984,2006,0,4,0,0,0
985,2008,0,0,0,0,6
986,2009,0,6,0,0,0
987,2010,0,1,0,0,0
988,2007,0,3,0,0,0
989,2010,0,0,0,0,4
990,2012,0,4,0,0,0
991,2010,0,5,0,0,0
992,2011,0,7,0,0,0
993,2012,0,2,0,0,0
994,2010,0,11,0,0,0
995,2008,0,2,0,0,0
996,2009,0,0,0,0,3
997,2011,0,7,0,0,0
998,2011,0,1,0,0,0
999,2009,0,0,0,0,4
1000,2011,0,3,0,0,0
1001,2010,0,4,0,0,0
1002,2010,0,3,0,0,0
1003,2011,0,4,0,0,0
1004,2010,0,3,0,0,0
1005,2012,0,1,0,0,0
1006,2006,0,5,0,0,0
1007,2008,0,0,0,0,5
1008,2012,0,6,0,0,0
1009,2010,0,5,0,0,0
1010,2009,0,2,0,0,0
1011,2005,0,9,0,0,0
1012,2012,0,4,0,0,0
1013,2011,0,0,0,0,4
1014,2012,0,7,0,0,0
1015,2006,0,1,0,0,0
1016,2010,0,2,0,0,0
1017,2011,0,3,0,0,0
1018,2011,0,2,0,0,0
1019,2005,0,4,0,0,0
1020,2012,0,4,0,0,0
1021,2011,0,2,0,0,0
1022,2010,0,4,0,0,0
1023,2009,0,1,0,0,0
1024,2008,0,5,0,0,0
1025,2008,0,4,0,0,0
1026,2006,0,0,0,0,4
1027,2006,0,2,0,0,0
1028,2009,0,2,0,0,0
1029,2011,0,12,0,0,0
1030,2011,0,6,0,0,0
1031,2010,0,2,0,0,0
1032,2010,0,1,0,0,0
1033,2006,0,6,0,0,0
1034,2005,0,4,0,0,0
1035,2008,0,4,0,0,0
1036,2010,0,10,0,0,0
1037,2004,0,3,0,0,0
1038,2011,0,3,0,0,0
1039,2008,0,2,0,0,0
1040,2011,0,2,0,0,0
1041,2009,0,5,0,0,0
1042,2009,0,4,0,0,0
1043,2006,0,10,0,0,0
1044,2008,0,5,0,0,0
1045,2009,0,2,0,0,0
1046,2007,0,0,0,0,7
1047,2007,0,0,0,0,18
1048,2012,0,6,0,0,0
1049,2012,0,2,0,0,0
1050,2011,0,4,0,0,0
1051,2009,0,7,0,0,0
1052,2007,0,12,0,0,0
1053,2009,0,0,0,0,5
1054,2011,0,1,0,0,0
1055,2010,0,13,0,0,0
1056,2005,0,7,0,0,0
1057,2008,0,0,0,0,3
1058,2009,0,1,0,0,0
1059,2010,0,3,0,0,0
1060,2008,0,0,0,0,8
1061,2010,0,0,0,0,4
1062,2010,0,5,0,0,0
1063,2011,0,4,0,0,0
1064,2009,0,10,0,0,0
1065,2010,0,2,0,0,0
1066,2006,0,4,0,0,0
1067,2008,0,7,0,0,0
1068,2012,0,0,0,0,9
1069,2010,0,4,0,0,0
1070,2012,0,2,0,0,0
1071,2010,0,2,0,0,0
1072,2010,0,2,0,0,0
1073,2008,0,8,0,0,0
1074,2008,0,6,0,0,0
1075,2005,0,13,0,0,0
1076,2011,0,0,0,0,5
1077,2006,0,2,0,0,0
1078,2011,0,8,0,0,0
1079,2010,0,1,0,0,0
1080,2006,0,3,0,0,0
1081,2012,0,6,0,0,0
1082,2009,0,0,0,0,4
1083,2012,0,2,0,0,0
1084,2007,0,2,0,0,0
1085,2009,0,3,0,0,0
1086,2011,0,12,0,0,0
1087,2012,0,2,0,0,0
1088,2011,0,3,0,0,0
1089,2008,0,8,0,0,0
1090,2012,0,7,0,0,0
1091,2012,0,9,0,0,0
1092,2010,0,2,0,0,0
1093,2011,0,5,0,0,0
1094,2005,0,0,0,0,6
1095,2010,0,4,0,0,0
1096,2012,0,1,0,0,0
1097,2008,0,2,0,0,0
1098,2009,0,9,0,0,0
1099,2005,0,8,0,0,0
1100,2009,0,6,0,0,0
1101,2011,0,18,0,0,0
1102,2009,0,10,0,0,0
1103,2012,0,5,0,0,0
1104,2011,0,3,0,0,0
1105,2010,0,7,0,0,0
1106,2010,0,1,0,0,0
1107,2007,0,2,0,0,0
1108,2011,0,2,0,0,10
1109,2011,0,1,0,0,0
1110,2008,0,4,0,0,0
1111,2007,0,1,0,0,0
1112,2011,0,5,0,0,0
1113,2008,0,5,0,0,0
1114,2010,0,0,0,0,11
1115,2005,0,2,0,0,0
1116,2011,0,3,0,0,0
1117,2011,0,0,0,0,2
1118,2011,0,2,0,0,0
1119,2008,0,2,0,0,0
1120,2009,0,4,0,0,0
1121,2009,0,0,0,0,7
1122,2010,0,8,0,0,0
1123,2009,0,1,0,0,0
1124,2012,0,2,0,0,0
1125,2010,0,6,0,0,0
1126,2006,0,6,0,0,0
1127,2008,0,0,0,0,1
1128,2005,0,1,0,0,0
1129,2005,0,12,0,0,0
1130,2011,0,3,0,0,0
1131,2012,0,0,0,0,6
1132,2010,0,4,0,0,0
1133,2009,0,0,0,0,1
1134,2005,0,2,0,0,0
1135,2010,0,3,0,0,0
1136,2012,0,6,0,0,0
1137,2011,0,7,0,0,0
1138,2007,0,7,0,0,0
1139,2011,0,3,0,0,0
1140,2010,0,8,0,0,0
1141,2007,0,0,0,0,11
1142,2010,0,7,0,0,0
1143,2007,0,3,0,0,0
1144,2005,0,1,0,0,0
1145,2010,0,5,0,0,0
1146,2009,0,3,0,0,0
1147,2011,0,7,0,0,0
1148,2011,0,7,0,0,0
1149,2012,0,4,0,0,0
1150,2006,0,7,0,0,0
1151,2012,0,3,0,0,0
1152,2006,0,2,0,0,0
1153,2005,0,12,0,0,0
1154,2011,0,3,0,0,0
1155,2008,0,4,0,0,0
1156,2007,0,2,0,0,0
1157,2011,0,11,0,0,0
1158,2005,0,6,0,0,0
1159,2010,0,7,0,0,0
1160,2010,0,10,0,0,0
1161,2009,0,1,0,0,0
1162,2006,0,1,0,0,0
1163,2007,0,1,0,0,0
1164,2010,0,3,0,0,0
1165,2012,0,0,0,0,1
1166,2008,0,3,0,0,0
1167,2009,0,3,0,0,0
1168,2006,0,3,0,0,0
1169,2009,0,4,0,0,0
1170,2005,0,2,0,0,0
1171,2008,0,5,0,0,0
1172,2010,0,3,0,0,0
1173,2012,0,4,0,0,0
1174,2006,0,8,0,0,0
1175,2006,0,8,0,0,0
1176,2010,0,3,0,0,0
1177,2005,0,2,0,0,0
1178,2009,0,2,0,0,0
1179,2009,0,5,0,0,0
1180,2006,0,5,0,0,0
1181,2005,0,2,0,0,0
1182,2006,0,7,0,0,0
1183,2011,0,10,0,0,0
1184,2011,0,4,0,0,0
1185,2007,0,1,0,0,0
1186,2009,0,10,0,0,0
1187,2006,0,0,0,0,2
1188,2006,0,5,0,0,0
1189,2006,0,14,0,0,0
1190,2012,0,2,0,0,12
1191,2011,0,1,0,0,0
1192,2011,0,3,0,0,0
1193,2009,0,6,0,0,0
1194,2009,0,5,0,0,0
1195,2005,0,2,0,0,0
1196,2008,0,1,0,0,0
1197,2010,0,0,0,0,3
1198,2008,0,4,0,0,0
1199,2011,0,5,0,0,0
1200,2005,0,16,0,0,0
1201,2010,0,11,0,0,0
1202,2010,0,1,0,0,0
1203,2010,0,12,0,0,0
1204,2008,0,4,0,0,0
1205,2008,0,1,0,0,0
1206,2007,0,4,0,0,0
1207,2010,0,3,0,0,0
1208,2011,0,1,0,0,0
1209,2005,0,0,0,0,1
1210,2005,0,1,0,0,0
1211,2005,0,1,0,0,0
1212,2010,0,3,0,0,0
1213,2007,0,1,0,0,0
1214,2005,0,2,0,0,0
1215,2005,0,4,0,0,0
1216,2011,0,4,0,0,0
1217,2006,0,4,0,0,0
1218,2006,0,6,0,0,0
1219,2005,0,2,0,0,0
1220,2009,0,8,0,0,0
1221,2009,0,11,0,0,0
1222,2009,0,1,0,0,0
1223,2009,0,0,0,0,5
1224,2006,0,6,0,0,0
1225,2010,0,19,0,0,0
1226,2011,0,10,0,0,0
1227,2006,0,8,0,0,0
1228,2011,0,7,0,0,0
1229,2011,0,4,0,0,0
1230,2011,0,8,0,0,0
1231,2007,0,2,0,0,0
1232,2012,0,2,0,0,0
1233,2006,0,14,0,0,0
1234,2006,0,1,0,0,0
1235,2011,0,2,0,0,0
1236,2009,0,4,0,0,0
1237,2011,0,2,0,0,0
1238,2010,0,9,0,0,0
1239,2012,0,2,0,0,0
1240,2010,0,7,0,0,0
1241,2012,0,1,0,0,0
1242,2005,0,7,0,0,0
1243,2006,0,6,0,0,0
1244,2005,0,2,0,0,0
1245,2008,0,2,0,0,0
1246,2011,0,1,0,0,0
1247,2011,0,4,0,0,0
1248,2010,0,3,0,0,0
1249,2007,0,6,0,0,0
1250,2009,0,6,0,0,0
1251,2012,0,5,0,0,0
1252,2011,0,10,0,0,0
1253,2010,0,2,0,0,0
1254,2008,0,4,0,0,0
1255,2005,0,3,0,0,0
1256,2010,0,7,0,0,0
1257,2010,0,7,0,0,0
1258,2011,0,1,0,0,0
1259,2005,0,2,0,0,0
1260,2011,0,1,0,0,0
1261,2009,0,13,0,0,0
1262,2010,0,3,0,0,0
1263,2010,0,1,0,0,0
1264,2009,0,4,0,0,0
1265,2007,0,5,0,0,0
1266,2010,0,1,0,0,0
1267,2009,0,2,0,0,0
1268,2007,0,4,0,0,0
1269,2010,0,5,0,0,0
1270,2009,0,1,0,0,0
1271,2012,0,2,0,0,0
1272,2011,0,8,0,0,0
1273,2006,0,3,0,0,0
1274,2007,0,16,0,0,0
1275,2012,0,3,0,0,0
1276,2010,0,1,0,0,0
1277,2011,0,4,0,0,0
1278,2006,0,2,0,0,0
1279,2010,0,8,0,0,0
1280,2011,0,5,0,0,0
1281,2012,0,8,0,0,0
1282,2011,0,4,0,0,0
1283,2011,0,6,0,0,0
1284,2008,0,1,0,0,0
1285,2010,0,10,0,0,0
1286,2007,0,1,0,0,0
1287,2009,0,1,0,0,0
1288,2009,0,2,0,0,0
1289,2006,0,1,0,0,0
1290,2012,0,7,0,0,0
1291,2010,0,1,0,0,0
1292,2007,0,2,0,0,0
1293,2012,0,9,0,0,0
1294,2009,0,1,0,0,0
1295,2012,0,17,0,0,0
1296,2006,0,5,0,0,0
1297,2007,0,5,0,0,0
1298,2009,0,1,0,0,0
1299,2009,0,2,0,0,0
1300,2009,0,4,0,0,0
1301,2011,0,5,0,0,0
1302,2010,0,4,0,0,0
1303,2011,0,3,0,0,0
1304,2012,0,2,0,0,0
1305,2009,0,1,0,0,0
1306,2008,0,1,0,0,0
1307,2010,0,3,0,0,0
1308,2004,2,5,9,0,0
1309,2000,0,0,32,0,0
1310,1990,0,0,8,0,0
1311,2005,1,0,0,0,0
1312,2005,6,0,6,0,0
1313,2006,63,0,7,0,0
1314,2006,41,0,1,0,0
1315,2004,10,0,0,0,0
1316,2007,21,0,0,0,0
1317,2007,11,0,1,0,0
1318,2007,28,0,0,0,0
1319,2009,4,0,0,8,0
1320,2002,12,0,0,0,0
1321,2005,10,0,37,0,0
1322,2003,17,0,0,0,0
1323,2003,31,0,0,0,0
1324,2008,0,0,3,0,0
1325,2004,19,0,0,0,0
1326,2009,2,0,11,0,0
1327,2004,2,0,8,1,0
1328,2006,1,0,25,0,0
1329,2007,40,0,0,0,0
1330,2001,16,0,0,0,0
1331,1993,33,0,0,0,0
1332,2006,29,0,0,0,0
1333,2006,3,0,6,7,0
1334,2007,11,0,0,0,0
1335,1998,0,0,5,0,0
1336,2004,41,0,4,0,0
1337,1998,28,0,2,0,0
1338,2005,8,0,13,24,0
1339,2006,2,0,0,0,0
1340,2005,2,0,10,31,0
1341,2000,23,0,0,0,0
1342,1993,0,0,2,0,0
1343,2003,8,0,0,0,0
1344,1985,18,7,0,0,0
1345,2008,2,0,0,0,0
1346,2008,7,0,0,0,0
1347,2005,13,0,0,0,0
1348,2002,5,0,0,0,0
1349,2009,2,0,0,0,0
1350,2008,31,0,5,0,0
1351,1999,8,0,0,0,0
1352,2004,1,0,0,0,0
1353,2009,2,0,1,0,0
1354,1999,0,0,0,29,0
1355,2006,7,0,0,0,0
1356,2009,1,0,2,10,0
1357,2002,33,0,3,0,0
1358,2002,83,0,0,0,0
1359,2009,1,0,0,0,0
1360,2009,45,0,0,0,0
1361,2009,82,0,0,0,0
1362,2008,21,0,6,0,0
1363,2009,8,0,0,10,0
1364,2001,0,0,2,0,0
1365,2005,3,0,15,0,0
1366,2007,2,0,4,0,0
1367,2002,17,0,3,0,0
1368,2005,6,0,0,0,0
1369,2005,3,0,0,0,0
1370,2007,0,0,0,2,0
1371,2005,1,0,19,0,0
1372,2001,40,0,0,0,0
1373,2008,0,0,4,0,0
1374,2002,46,0,2,0,0
1375,1995,0,2,8,11,0
1376,2008,2,0,0,27,0
1377,1993,4,0,0,0,0
1378,1993,0,4,0,0,0
1379,2000,0,0,0,14,0
1380,2001,7,0,0,0,0
1381,2001,31,0,2,0,0
1382,1989,0,52,0,0,0
1383,2006,0,0,18,16,0
1384,2009,30,0,0,0,0
1385,2001,8,0,0,0,0
1386,2010,0,0,0,1,0
1387,2009,6,0,0,0,0
1388,2001,39,0,0,0,0
1389,1993,5,0,4,0,0
1390,1993,36,0,0,0,0
1391,2010,1,0,0,0,0
1392,2007,16,0,0,0,0
1393,1997,1,0,0,0,0
1394,2006,3,0,8,0,0
1395,2000,1,0,0,9,0
1396,1998,8,0,0,0,0
1397,1993,11,0,0,0,0
1398,2004,0,0,25,0,0
1399,2004,13,0,0,0,0
1400,2007,4,0,0,0,0
1401,2003,27,0,0,0,0
1402,2006,3,0,0,1,0
1403,2009,6,0,0,0,0
1404,2006,14,0,0,0,0
1405,2009,3,0,10,0,0
1406,2001,0,0,3,0,0
1407,2005,18,0,0,0,0
1408,2009,0,0,4,0,0
1409,2009,4,0,0,6,0
1410,2009,4,0,0,0,0
1411,2001,43,0,0,0,0
1412,2001,27,0,14,0,0
1413,2004,6,0,0,9,0
1414,2006,0,0,5,2,0
1415,2005,41,0,0,0,0
1416,2005,0,0,57,0,0
1417,1999,1,0,0,0,0
1418,1999,2,0,0,0,0
1419,1994,0,5,0,0,0
1420,2007,8,0,18,0,0
1421,2000,13,0,0,0,0
1422,2004,9,0,7,0,0
1423,2007,11,0,0,0,0
1424,1996,35,0,0,0,0
1425,2002,22,0,5,0,0
1426,2002,25,0,3,0,0
1427,1985,0,0,4,0,0
1428,2007,2,0,1,0,0
1429,2001,0,0,5,0,0
1430,2005,5,0,0,0,0
1431,2008,0,0,0,3,0
1432,2001,51,0,0,0,0
1433,1993,4,0,0,0,0
1434,2009,1,0,0,10,0
1435,2008,12,0,4,0,0
1436,2002,0,4,0,0,0
1437,2004,10,0,0,0,0
1438,1993,6,0,0,0,0
1439,2001,36,0,2,0,0
1440,2010,0,0,2,16,0
1441,2003,35,0,0,0,0
1442,2004,4,0,0,0,0
1443,2002,6,0,0,0,0
1444,2011,2,0,22,0,0
1445,1993,7,0,0,0,0
1446,2011,0,0,3,0,0
1447,1999,0,47,0,0,0
1448,2011,0,0,3,0,0
1449,2005,41,0,0,0,0
1450,2005,2,0,0,0,0
1451,2005,25,0,0,0,0
1452,2005,23,0,0,0,0
1453,1993,5,0,0,0,0
1454,2007,0,0,30,0,0
1455,2005,5,0,20,0,0
1456,2009,0,0,8,0,0
1457,1999,1,0,0,6,0
1458,1999,4,0,0,11,0
1459,2004,17,0,2,6,0
1460,2011,8,0,0,0,0
1461,2005,23,0,0,0,0
1462,2005,26,0,0,0,0
1463,1999,0,0,0,9,0
1464,2005,0,10,0,0,0
1465,2004,1,0,0,0,0
1466,2006,11,0,0,0,0
1467,2004,0,0,2,0,0
1468,2009,22,0,0,0,0
1469,1994,6,13,0,0,0
1470,2002,36,0,0,0,0
1471,2001,9,0,0,0,0
1472,2005,0,0,9,0,0
1473,2002,7,0,3,0,0
1474,1998,7,0,3,0,0
1475,1998,24,0,1,0,0
1476,2007,21,0,0,0,0
1477,1993,6,0,0,41,0
1478,2001,53,0,0,0,0
1479,2002,3,0,0,0,0
1480,2009,2,0,0,0,0
1481,2004,2,0,13,0,0
1482,1993,0,13,0,0,0
1483,1994,0,3,0,0,0
1484,2002,18,0,4,0,0
1485,2007,3,0,0,0,0
1486,1996,41,0,0,0,0
1487,2010,5,0,3,15,0
1488,1985,18,5,1,0,0
1489,2010,13,0,12,20,0
1490,2011,5,0,22,0,0
1491,2009,19,0,0,0,0
1492,2009,40,0,0,0,0
1493,2009,35,0,0,0,0
1494,1998,26,0,0,0,0
1495,1985,38,12,20,0,0
1496,2006,0,0,2,0,0
1497,1998,33,0,3,0,0
1498,1998,9,0,2,11,0
1499,1998,7,0,10,7,0
1500,2010,12,0,31,0,0
1501,2010,0,0,11,4,0
1502,1994,0,25,0,0,0
1503,2007,1,0,0,2,0
1504,1993,27,0,1,0,0
1505,2011,4,0,0,1,0
1506,2011,0,0,1,2,0
1507,2001,42,0,0,0,0
1508,2004,7,0,0,0,0
1509,2004,20,0,0,0,0
1510,2005,18,0,0,0,0
1511,2006,6,0,1,0,0
1512,2007,0,23,0,0,0
1513,2009,28,0,0,0,0
1514,2002,5,0,0,0,0
1515,2005,2,23,0,0,0
1516,1998,5,0,0,0,0
1517,2001,22,0,0,0,0
1518,2006,0,0,11,1,0
1519,2005,0,11,2,0,0
1520,2004,0,0,0,7,0
1521,2000,13,0,0,0,0
1522,1994,26,0,0,0,0
1523,1994,5,0,18,0,0
1524,2000,9,0,0,0,0
1525,2009,0,0,3,0,0
1526,2009,4,0,6,6,0
1527,2002,14,0,0,0,0
1528,2009,6,0,0,0,0
1529,1998,7,0,2,0,0
1530,2004,10,0,0,0,0
1531,1985,0,0,6,0,0
1532,2012,3,0,0,0,0
1533,2005,2,0,0,0,0
1534,1993,2,57,0,0,0
1535,2009,4,0,0,1,0
1536,2011,22,0,8,0,0
1537,2004,11,0,0,0,0
1538,2005,32,0,0,0,0
1539,1993,8,20,0,0,0
1540,2005,4,11,0,0,0
1541,2008,0,0,0,4,0
1542,1995,43,0,3,0,0
1543,2005,17,0,7,0,0
1544,2006,12,0,18,6,0
1545,2010,3,0,12,0,0
1546,2005,4,0,3,0,0
1547,2001,6,0,0,0,0
1548,2002,12,0,0,21,0
1549,2002,19,0,0,0,0
1550,2002,45,0,0,0,0
1551,2002,11,1,0,0,0
1552,1993,5,0,2,0,0
1553,1993,16,0,0,0,0
1554,2004,5,0,0,0,0
1555,2009,31,0,1,11,0
1556,2009,3,0,4,0,0
1557,2009,7,0,5,0,0
1558,2004,9,0,31,0,0
1559,2006,37,0,0,0,0
1560,2006,0,0,2,0,0
1561,2012,2,0,0,0,0
1562,2009,0,0,0,4,0
1563,1993,9,0,6,0,0
1564,2006,0,0,0,1,0
1565,2009,8,7,1,0,0
1566,2005,1,0,0,0,0
1567,2004,4,6,0,0,0
1568,1985,44,0,4,0,0
1569,2008,9,0,7,0,0
1570,2000,3,0,0,0,0
1571,2005,16,0,22,0,0
1572,2005,1,0,0,0,0
1573,2006,7,0,1,0,0
1574,2006,20,0,3,0,0
1575,2007,10,7,0,0,0
1576,2007,18,0,5,0,0
1577,1993,0,0,3,1,0
1578,2011,2,0,17,8,0
1579,2007,0,5,0,0,0
1580,1993,0,11,0,0,0
1581,1993,0,0,1,0,0
1582,1993,8,0,9,6,0
1583,1993,1,14,0,0,0
1584,1993,13,0,0,0,0
1585,2001,1,0,0,0,0
1586,2006,0,0,0,2,0
1587,2002,8,0,0,0,0
1588,1993,18,0,0,0,0
1589,1998,25,0,0,0,0
1590,2005,8,0,0,0,0
1591,2008,0,12,0,0,0
1592,2011,0,0,8,11,0
1593,2011,0,0,13,12,0
1594,1993,29,0,2,0,0
1595,2009,6,0,0,0,0
1596,2005,0,12,0,0,0
1597,1993,15,0,0,0,0
1598,2001,32,0,6,0,0
1599,2006,38,0,0,0,0
1600,2005,0,0,1,0,0
1601,2005,0,0,3,0,0
1602,2007,0,5,0,0,0
1603,2005,0,0,7,4,0
1604,2009,1,0,0,0,0
1605,2000,10,0,0,0,0
1606,2005,2,0,19,8,0
1607,2005,1,0,5,0,0
1608,2005,3,0,2,0,0
1609,2011,3,0,24,16,0
1610,2004,35,0,0,0,0
1611,2012,0,0,0,11,0
1612,1993,23,0,1,0,0
1613,2006,4,0,1,0,0
1614,2001,16,0,3,0,0
1615,2001,13,0,0,0,0
1616,2006,3,0,0,0,0
1617,2006,0,10,5,0,0
1618,2001,3,23,0,0,0
1619,2008,8,0,3,0,0
1620,2003,3,1,17,0,0
1621,2009,0,0,24,0,0
1622,1985,28,0,4,0,0
1623,2006,0,0,2,0,0
1624,1994,0,12,0,0,0
1625,2007,6,0,0,0,0
1626,2005,0,0,3,2,0
1627,2006,3,0,0,0,0
1628,2009,6,0,0,0,0
1629,2009,0,0,4,0,0
1630,1985,12,0,0,0,0
1631,2004,2,22,0,0,0
1632,2009,0,0,12,8,0
1633,2004,6,0,0,0,0
1634,1994,3,0,0,0,0
1635,2011,0,0,4,0,0
1636,2006,1,0,3,0,0
1637,2001,52,0,0,0,0
1638,1993,5,0,1,0,0
1639,2003,1,0,0,0,0
1640,2005,12,6,0,0,0
1641,2006,1,0,3,0,0
1642,2012,1,0,4,2,0
1643,2008,12,0,0,11,0
1644,2007,14,0,3,0,0
1645,2007,35,0,3,0,0
1646,2007,3,0,0,0,0
1647,2009,27,0,0,0,0
1648,1998,0,52,0,0,0
1649,1985,2,0,60,0,0
1650,1985,32,0,10,0,0
1651,2007,15,0,0,0,0
1652,2012,0,0,1,7,0
1653,1996,46,0,0,0,0
1654,1994,36,0,1,0,0
1655,2007,14,0,0,0,0
1656,2009,17,0,0,0,0
1657,2002,0,28,0,0,0
1658,2006,16,0,5,0,0
1659,2006,32,3,0,0,0
1660,2007,2,0,8,0,0
1661,2008,16,0,1,0,0
1662,1998,0,0,10,0,0
1663,1993,0,0,0,27,0
1664,2004,9,2,6,0,0
1665,2004,13,0,2,0,0
1666,2004,0,0,6,0,0
1667,2001,41,0,0,0,0
1668,2001,23,0,1,0,0
1669,2002,29,0,2,0,0
1670,1994,1,0,1,16,0
1671,1994,0,2,10,0,0
1672,1994,0,0,3,0,0
1673,2001,33,0,0,0,0
1674,2007,8,5,0,0,0
1675,2005,9,0,6,0,0
1676,2003,1,0,0,0,0
1677,2001,3,0,0,0,0
1678,2007,27,0,0,0,0
1679,2007,75,0,0,0,0
1680,2006,1,0,0,0,0
1681,2005,12,0,0,0,0
1682,2007,0,26,0,0,0
1683,2004,0,0,6,0,0
1684,2004,0,0,8,0,0
1685,2004,0,0,7,0,0
1686,2004,16,0,0,0,0
1687,2004,24,0,1,1,0
1688,1993,6,0,0,2,0
1689,2010,3,0,21,0,0
1690,2005,9,0,2,0,0
1691,2011,0,0,4,0,0
1692,2007,4,3,0,0,0
1693,2002,38,0,0,0,0
1694,2002,0,20,0,0,0
1695,2004,9,0,0,0,0
1696,2006,3,0,0,4,0
1697,2004,24,0,3,0,0
1698,2009,5,0,2,0,0
1699,2007,0,0,11,6,0
1700,1993,25,0,0,8,0
1701,2000,0,0,1,0,0
1702,2006,28,0,0,0,0
1703,2006,18,0,14,0,0
1704,1998,0,48,0,0,0
1705,2012,4,0,0,0,0
1706,2007,15,0,3,0,0
1707,2009,18,0,0,0,0
1708,2009,0,0,3,0,0
1709,2011,3,0,1,0,0
1710,2008,0,10,0,0,0
1711,2004,19,0,0,0,0
1712,2001,25,0,0,0,0
1713,2002,10,0,0,0,0
1714,2005,2,0,0,0,0
1715,2009,0,0,2,0,0
1716,2004,2,0,0,0,0
1717,2003,34,0,0,0,0
1718,2004,7,0,16,1,0
1719,2004,0,0,2,0,0
1720,2004,21,0,0,0,0
1721,2005,4,0,0,0,0
1722,2008,46,0,10,0,0
1723,2006,36,0,3,0,0
1724,2009,4,0,15,0,0
1725,2009,5,0,12,0,0
1726,2008,3,0,0,0,0
1727,2001,10,0,0,0,0
1728,1998,0,0,12,0,0
1729,2007,3,0,0,0,0
1730,2006,3,0,2,0,0
1731,2007,27,7,0,0,0
1732,2005,0,17,0,0,0
1733,2008,25,0,0,0,0
1734,2010,3,0,0,2,0
1735,2008,11,0,15,23,0
1736,2010,7,0,0,0,0
1737,2008,8,0,0,0,0
1738,1995,26,0,0,0,0
1739,2002,0,2,0,0,0
1740,2008,2,0,0,0,0
1741,1985,8,0,0,0,0
1742,1985,0,0,7,0,0
1743,2005,6,0,0,0,0
1744,2012,2,0,30,0,0
1745,2001,29,0,0,0,0
1746,2003,36,0,0,0,0
1747,2004,3,0,0,0,0
1748,2004,14,0,16,11,0
1749,2006,0,0,7,0,0
1750,2003,38,0,4,0,0
1751,2001,14,0,0,0,0
1752,2001,24,0,3,0,0
1753,2001,23,0,0,0,0
1754,2001,16,0,0,0,0
1755,2009,11,0,1,0,0
1756,2009,3,0,2,4,0
1757,2008,5,0,1,0,0
1758,1999,0,58,0,0,0
1759,2005,3,0,0,0,0
1760,2005,3,0,0,1,0
1761,2005,11,0,2,4,0
1762,2006,17,0,0,0,0
1763,2009,0,9,0,0,0
1764,1994,5,0,19,0,0
1765,2009,12,0,0,0,0
1766,2008,0,0,13,0,0
1767,1999,0,72,0,0,0
1768,2009,13,0,0,0,0
1769,2001,1,12,0,0,0
1770,2009,0,3,0,0,0
1771,2002,5,0,5,2,0
1772,2005,0,0,4,0,0
1773,2001,0,17,0,0,0
1774,2009,9,0,5,0,0
1775,2006,0,0,5,0,0
1776,2010,0,16,0,0,0
1777,2009,25,0,0,0,0
1778,2003,9,0,0,9,0
1779,2003,7,0,0,0,0
1780,2010,0,0,8,0,0
1781,2005,0,23,2,0,0
1782,2005,0,0,3,0,0
1783,2001,23,0,1,0,0
1784,2008,0,0,4,0,0
1785,2005,23,0,0,3,0
1786,1985,28,0,10,0,0
1787,2009,1,0,0,0,0
1788,2005,30,0,4,0,0
1789,2005,6,0,0,0,0
1790,2008,2,0,8,0,0
1791,2004,1,0,0,0,0
1792,2001,30,0,0,0,0
1793,1993,4,0,0,0,0
1794,2008,0,0,11,5,0
1795,2003,4,0,0,0,0
