species_code,n,died,year,plot
19489-BET-PAP,2,2,2009,686557
19489-BET-PAP,8,2,2012,420045
19489-BET-PAP,9,7,2008,397043
19489-BET-PAP,1,0,2010,397157
19489-BET-PAP,2,2,2007,396947
19489-BET-PAP,6,0,2006,397135
19489-BET-PAP,6,6,2011,396059
19489-BET-PAP,7,3,2005,395637
19489-BET-PAP,10,2,2005,395999
19489-BET-PAP,18,3,2010,398550
19489-BET-PAP,24,9,2010,398363
19489-BET-PAP,2,1,2007,420771
19489-BET-PAP,6,1,2012,421322
19489-BET-PAP,2,1,2005,398607
19489-BET-PAP,1,1,2005,426016
19489-BET-PAP,19,1,2010,488551
19489-BET-PAP,1,1,2007,685029
19489-BET-PAP,1,1,2007,685178
19489-BET-PAP,1,1,2007,685421
19489-BET-PAP,1,1,2007,685517
19489-BET-PAP,1,1,2007,685538
19489-BET-PAP,1,1,2007,685556
19489-BET-PAP,1,1,2007,685758
19489-BET-PAP,1,1,2007,686287
19489-BET-PAP,3,1,2007,685029
19489-BET-PAP,3,1,2007,685178
19489-BET-PAP,3,1,2007,685421
19489-BET-PAP,3,1,2007,685517
19489-BET-PAP,3,1,2007,685538
19489-BET-PAP,3,1,2007,685556
19489-BET-PAP,3,1,2007,685758
19489-BET-PAP,3,1,2007,686287
19489-BET-PAP,8,4,2007,685029
19489-BET-PAP,8,4,2007,685178
19489-BET-PAP,8,4,2007,685421
19489-BET-PAP,8,4,2007,685517
19489-BET-PAP,8,4,2007,685538
19489-BET-PAP,8,4,2007,685556
19489-BET-PAP,8,4,2007,685758
19489-BET-PAP,8,4,2007,686287
19489-BET-PAP,6,6,2011,420796
19489-BET-PAP,2,2,2011,420629
19489-BET-PAP,1,1,2009,420474
19489-BET-PAP,3,0,2005,421064
19489-BET-PAP,13,5,2011,421033
19489-BET-PAP,2,2,2011,419711
19489-BET-PAP,4,2,2005,395607
19489-BET-PAP,6,3,2011,420163
19489-BET-PAP,5,1,2010,397580
19489-BET-PAP,1,0,2005,421669
19489-BET-PAP,1,0,2009,397149
19489-BET-PAP,5,0,2011,397226
19489-BET-PAP,4,1,2009,420379
19489-BET-PAP,1,0,2010,395513
19489-BET-PAP,12,4,2009,613323
19489-BET-PAP,3,1,2005,395480
19489-BET-PAP,8,7,2005,422303
19489-BET-PAP,1,1,2008,422158
19489-BET-PAP,3,0,2006,395689
19489-BET-PAP,2,0,2006,426893
19489-BET-PAP,17,1,2011,398704
19489-BET-PAP,2,0,2005,422219
19489-BET-PAP,4,1,2008,397877
19489-BET-PAP,10,1,2009,421364
19489-BET-PAP,10,1,2009,421595
19489-BET-PAP,5,3,2009,421364
19489-BET-PAP,5,3,2009,421595
19489-BET-PAP,1,1,2007,315187
19489-BET-PAP,9,1,2008,421841
19489-BET-PAP,23,10,2010,488283
19489-BET-PAP,3,0,2012,397030
19489-BET-PAP,2,2,2005,395560
19489-BET-PAP,4,0,2009,396912
19489-BET-PAP,5,1,2007,396977
19489-BET-PAP,1,1,2005,421863
19489-BET-PAP,5,3,2006,314986
19489-BET-PAP,6,5,2011,422530
19489-BET-PAP,5,3,2011,395613
19489-BET-PAP,3,0,2011,395849
19489-BET-PAP,2,1,2012,395757
19489-BET-PAP,14,0,2009,396999
19489-BET-PAP,1,1,2011,419806
19489-BET-PAP,8,0,2005,422176
19489-BET-PAP,9,5,2007,421054
19489-BET-PAP,1,1,2005,685227
19489-BET-PAP,1,1,2005,685439
19489-BET-PAP,1,1,2005,685565
19489-BET-PAP,1,1,2005,685670
19489-BET-PAP,1,1,2005,685770
19489-BET-PAP,1,1,2005,685853
19489-BET-PAP,1,1,2005,685902
19489-BET-PAP,1,1,2005,686157
19489-BET-PAP,1,1,2005,686397
19489-BET-PAP,6,0,2012,395773
19489-BET-PAP,5,0,2011,397647
19489-BET-PAP,25,7,2010,488195
19489-BET-PAP,1,0,2011,422073
19489-BET-PAP,10,1,2012,419761
19489-BET-PAP,2,0,2011,420912
19489-BET-PAP,3,0,2005,395664
19489-BET-PAP,1,0,2008,397822
19489-BET-PAP,7,6,2011,420672
19489-BET-PAP,3,0,2012,395734
19489-BET-PAP,13,1,2009,420687
19489-BET-PAP,6,2,2005,419688
19489-BET-PAP,1,1,2012,420962
19489-BET-PAP,5,1,2010,397560
19489-BET-PAP,4,0,2012,420819
19489-BET-PAP,3,2,2011,488153
19489-BET-PAP,1,0,2006,397222
19489-BET-PAP,3,1,2007,314668
19489-BET-PAP,3,0,2008,397107
19489-BET-PAP,2,0,2012,421038
19489-BET-PAP,1,1,2008,420164
19489-BET-PAP,4,2,2009,397593
19489-BET-PAP,18,1,2011,398701
19489-BET-PAP,2,0,2006,395523
19489-BET-PAP,13,8,2005,403612
19489-BET-PAP,22,0,2005,406097
19489-BET-PAP,3,0,2012,420793
19489-BET-PAP,3,3,2008,685081
19489-BET-PAP,3,3,2008,686308
19489-BET-PAP,4,1,2009,397245
19489-BET-PAP,2,0,2007,397019
19489-BET-PAP,36,8,2010,422589
19489-BET-PAP,1,1,2010,397903
19489-BET-PAP,5,1,2008,423311
19489-BET-PAP,2,1,2008,397100
19489-BET-PAP,6,2,2012,488261
19489-BET-PAP,12,2,2011,420878
19489-BET-PAP,10,1,2005,397671
19489-BET-PAP,7,1,2010,422822
19489-BET-PAP,1,0,2006,396826
19489-BET-PAP,1,0,2011,420123
19489-BET-PAP,5,1,2011,422698
19489-BET-PAP,1,1,2009,398614
19489-BET-PAP,2,0,2008,397121
19489-BET-PAP,12,10,2012,420433
19489-BET-PAP,6,5,2008,397045
19489-BET-PAP,35,1,2010,397793
19489-BET-PAP,2,0,2011,426757
19489-BET-PAP,8,0,2009,421743
19489-BET-PAP,27,27,2005,420686
19489-BET-PAP,1,0,2009,426956
19489-BET-PAP,4,1,2009,397592
19489-BET-PAP,8,7,2007,426081
19489-BET-PAP,10,2,2005,406113
19489-BET-PAP,1,1,2009,398543
19489-BET-PAP,6,6,2008,685413
19489-BET-PAP,6,6,2008,685602
19489-BET-PAP,6,6,2008,686095
19489-BET-PAP,5,2,2008,685413
19489-BET-PAP,5,2,2008,685602
19489-BET-PAP,5,2,2008,686095
19489-BET-PAP,1,1,2006,425661
19489-BET-PAP,12,1,2009,422720
19489-BET-PAP,3,2,2009,397800
19489-BET-PAP,4,1,2011,420192
19489-BET-PAP,2,2,2011,398373
19489-BET-PAP,3,3,2008,426749
19489-BET-PAP,1,1,2006,421805
19489-BET-PAP,2,0,2011,421857
19489-BET-PAP,17,0,2010,488202
19489-BET-PAP,2,1,2005,422145
19489-BET-PAP,15,3,2006,406207
19489-BET-PAP,5,4,2010,685129
19489-BET-PAP,5,4,2010,685326
19489-BET-PAP,5,4,2010,685619
19489-BET-PAP,5,4,2010,685897
19489-BET-PAP,5,4,2010,685917
19489-BET-PAP,5,4,2010,686254
19489-BET-PAP,5,4,2010,686707
19489-BET-PAP,5,4,2010,686735
19489-BET-PAP,12,2,2010,685129
19489-BET-PAP,12,2,2010,685326
19489-BET-PAP,12,2,2010,685619
19489-BET-PAP,12,2,2010,685897
19489-BET-PAP,12,2,2010,685917
19489-BET-PAP,12,2,2010,686254
19489-BET-PAP,12,2,2010,686707
19489-BET-PAP,12,2,2010,686735
19489-BET-PAP,8,2,2010,685129
19489-BET-PAP,8,2,2010,685326
19489-BET-PAP,8,2,2010,685619
19489-BET-PAP,8,2,2010,685897
19489-BET-PAP,8,2,2010,685917
19489-BET-PAP,8,2,2010,686254
19489-BET-PAP,8,2,2010,686707
19489-BET-PAP,8,2,2010,686735
19489-BET-PAP,1,1,2010,685129
19489-BET-PAP,1,1,2010,685326
19489-BET-PAP,1,1,2010,685619
19489-BET-PAP,1,1,2010,685897
19489-BET-PAP,1,1,2010,685917
19489-BET-PAP,1,1,2010,686254
19489-BET-PAP,1,1,2010,686707
19489-BET-PAP,1,1,2010,686735
19489-BET-PAP,8,1,2006,422155
19489-BET-PAP,2,2,2009,685108
19489-BET-PAP,2,2,2009,685522
19489-BET-PAP,3,3,2006,316609
19489-BET-PAP,2,0,2012,422739
19489-BET-PAP,3,0,2008,421802
19489-BET-PAP,2,1,2005,425551
19489-BET-PAP,1,0,2012,398645
19489-BET-PAP,10,8,2008,421659
19489-BET-PAP,3,3,2006,314435
19489-BET-PAP,3,3,2006,315502
19489-BET-PAP,8,6,2012,396979
19489-BET-PAP,5,2,2011,420444
19489-BET-PAP,3,0,2012,397753
19489-BET-PAP,3,2,2006,398561
19489-BET-PAP,4,2,2008,406155
19489-BET-PAP,4,1,2009,426617
19489-BET-PAP,2,0,2012,421590
19489-BET-PAP,2,2,2007,395796
19489-BET-PAP,7,4,2007,421537
19489-BET-PAP,7,2,2006,422078
19489-BET-PAP,1,1,2012,420916
19489-BET-PAP,1,0,2006,421723
19489-BET-PAP,8,7,2012,420390
19489-BET-PAP,1,0,2005,420493
19489-BET-PAP,2,0,2008,421973
19489-BET-PAP,1,1,2010,397892
19489-BET-PAP,4,3,2007,398631
19489-BET-PAP,11,1,2007,398636
19489-BET-PAP,1,1,2008,397809
19489-BET-PAP,2,1,2005,425852
19489-BET-PAP,1,0,2010,421930
19489-BET-PAP,2,1,2006,422164
19489-BET-PAP,4,1,2010,398562
19489-BET-PAP,43,6,2008,406077
19489-BET-PAP,1,0,2009,7189
19489-BET-PAP,1,0,2009,685046
19489-BET-PAP,1,0,2009,685131
19489-BET-PAP,1,0,2009,685147
19489-BET-PAP,1,0,2009,685217
19489-BET-PAP,1,0,2009,685636
19489-BET-PAP,1,0,2009,685664
19489-BET-PAP,1,0,2009,685703
19489-BET-PAP,1,0,2009,685761
19489-BET-PAP,1,0,2009,686189
19489-BET-PAP,1,0,2009,686710
19489-BET-PAP,1,1,2006,422343
19489-BET-PAP,14,1,2010,422085
19489-BET-PAP,7,1,2010,422045
19489-BET-PAP,4,0,2008,422071
19489-BET-PAP,17,3,2010,398334
19489-BET-PAP,6,0,2008,398669
19489-BET-PAP,1,1,2009,425795
19489-BET-PAP,10,0,2005,397648
19489-BET-PAP,1,1,2006,398361
19489-BET-PAP,2,1,2005,425399
19489-BET-PAP,1,0,2009,425780
19489-BET-PAP,7,1,2006,397563
19489-BET-PAP,3,3,2007,425348
19489-BET-PAP,6,3,2012,420056
19489-BET-PAP,3,1,2010,422808
19489-BET-PAP,2,1,2008,406153
19489-BET-PAP,12,1,2010,426587
19489-BET-PAP,37,1,2009,488466
19489-BET-PAP,9,2,2009,421854
19489-BET-PAP,2,0,2010,421879
19489-BET-PAP,5,1,2006,422014
19489-BET-PAP,11,5,2005,396008
19489-BET-PAP,2,2,2007,421066
19489-BET-PAP,2,0,2010,397610
19489-BET-PAP,2,0,2010,422016
19489-BET-PAP,1,1,2006,397677
19489-BET-PAP,3,0,2010,395547
19489-BET-PAP,6,0,2008,315634
19489-BET-PAP,5,2,2005,426143
19489-BET-PAP,6,1,2008,421708
19489-BET-PAP,13,0,2006,425775
19489-BET-PAP,8,1,2012,488140
19489-BET-PAP,1,1,2006,397067
19489-BET-PAP,26,7,2008,397079
19489-BET-PAP,26,7,2008,397104
19489-BET-PAP,5,0,2008,421803
19489-BET-PAP,1,1,2008,422275
19489-BET-PAP,12,0,2006,396900
19489-BET-PAP,4,0,2011,398433
19489-BET-PAP,3,3,2007,395874
19489-BET-PAP,3,1,2006,425845
19489-BET-PAP,7,4,2006,395593
19489-BET-PAP,8,8,2009,425363
19489-BET-PAP,2,0,2006,395582
19489-BET-PAP,1,1,2005,395532
19489-BET-PAP,4,1,2006,398320
19489-BET-PAP,17,1,2005,397976
19489-BET-PAP,11,2,2007,397807
19489-BET-PAP,3,1,2008,397890
19489-BET-PAP,6,0,2012,422426
19489-BET-PAP,18,2,2011,420609
19489-BET-PAP,1,1,2007,422006
19489-BET-PAP,11,2,2012,419997
19489-BET-PAP,3,2,2007,426754
19489-BET-PAP,4,3,2007,425339
19489-BET-PAP,19,3,2008,420787
19489-BET-PAP,9,1,2011,422390
19489-BET-PAP,2,1,2008,397818
19489-BET-PAP,1,0,2009,422013
19489-BET-PAP,1,1,2012,398633
19489-BET-PAP,16,1,2005,398597
19489-BET-PAP,3,1,2010,396060
19489-BET-PAP,12,2,2006,396107
19489-BET-PAP,2,1,2011,420832
19489-BET-PAP,3,1,2010,420700
19489-BET-PAP,3,0,2007,422187
19489-BET-PAP,29,2,2005,397688
19489-BET-PAP,5,0,2010,422219
19489-BET-PAP,1,1,2008,419800
19489-BET-PAP,1,0,2010,685109
19489-BET-PAP,1,0,2010,685803
19489-BET-PAP,1,0,2010,685961
19489-BET-PAP,1,0,2010,686373
19489-BET-PAP,1,0,2010,686537
19489-BET-PAP,1,0,2010,686718
19489-BET-PAP,1,1,2010,685109
19489-BET-PAP,1,1,2010,685803
19489-BET-PAP,1,1,2010,685961
19489-BET-PAP,1,1,2010,686373
19489-BET-PAP,1,1,2010,686537
19489-BET-PAP,1,1,2010,686718
19489-BET-PAP,31,3,2012,488314
19489-BET-PAP,15,4,2008,420139
19489-BET-PAP,12,1,2008,425850
19489-BET-PAP,2,1,2008,685222
19489-BET-PAP,2,1,2008,685470
19489-BET-PAP,2,1,2008,685491
19489-BET-PAP,2,1,2008,686305
19489-BET-PAP,2,1,2008,686310
19489-BET-PAP,2,1,2008,686700
19489-BET-PAP,5,0,2008,685856
19489-BET-PAP,5,0,2008,686128
19489-BET-PAP,6,5,2008,685856
19489-BET-PAP,6,5,2008,686128
19489-BET-PAP,2,0,2009,398681
19489-BET-PAP,2,2,2007,397015
19489-BET-PAP,16,1,2011,398573
19489-BET-PAP,7,7,2009,397637
19489-BET-PAP,4,1,2006,422044
19489-BET-PAP,2,1,2007,425529
19489-BET-PAP,2,2,2011,395707
19489-BET-PAP,4,2,2005,397898
19489-BET-PAP,3,3,2011,397586
19489-BET-PAP,3,0,2007,395841
19489-BET-PAP,5,1,2007,395732
19489-BET-PAP,1,0,2007,395846
19489-BET-PAP,1,0,2006,421682
19489-BET-PAP,8,4,2008,420516
19489-BET-PAP,12,0,2007,398650
19489-BET-PAP,7,5,2009,396891
19489-BET-PAP,1,1,2009,421785
19489-BET-PAP,3,2,2007,396981
19489-BET-PAP,2,0,2010,421669
19489-BET-PAP,5,1,2012,504157
19489-BET-PAP,3,2,2012,397020
19489-BET-PAP,24,1,2008,488578
19489-BET-PAP,1,0,2006,397640
19489-BET-PAP,1,0,2012,395748
19489-BET-PAP,1,1,2005,425293
19489-BET-PAP,14,1,2009,685718
19489-BET-PAP,14,1,2009,686120
19489-BET-PAP,4,0,2009,685024
19489-BET-PAP,4,0,2009,685140
19489-BET-PAP,4,0,2009,685145
19489-BET-PAP,4,0,2009,685274
19489-BET-PAP,4,0,2009,685295
19489-BET-PAP,4,0,2009,685393
19489-BET-PAP,4,0,2009,685624
19489-BET-PAP,4,0,2009,685683
19489-BET-PAP,4,0,2009,685995
19489-BET-PAP,4,0,2009,686011
19489-BET-PAP,4,0,2009,686050
19489-BET-PAP,4,0,2009,686125
19489-BET-PAP,4,0,2009,686169
19489-BET-PAP,4,0,2009,686520
19489-BET-PAP,9,0,2008,397054
19489-BET-PAP,7,0,2007,396949
19489-BET-PAP,3,1,2005,420096
19489-BET-PAP,8,0,2009,397142
19489-BET-PAP,6,0,2005,396204
19489-BET-PAP,1,1,2011,422144
19489-BET-PAP,6,6,2012,420858
19489-BET-PAP,10,0,2011,396153
19489-BET-PAP,7,5,2007,420155
19489-BET-PAP,3,1,2005,425499
19489-BET-PAP,1,1,2011,397715
19489-BET-PAP,3,0,2010,422146
19489-BET-PAP,3,0,2010,396910
19489-BET-PAP,4,4,2008,421921
19489-BET-PAP,3,0,2005,396119
19489-BET-PAP,4,4,2008,397893
19489-BET-PAP,1,1,2005,397225
19489-BET-PAP,3,2,2007,403808
19489-BET-PAP,3,1,2005,403807
19489-BET-PAP,9,0,2012,396956
19489-BET-PAP,2,1,2005,396846
19489-BET-PAP,2,0,2008,395972
19489-BET-PAP,6,6,2012,488156
19489-BET-PAP,13,1,2005,397631
19489-BET-PAP,2,1,2007,421917
19489-BET-PAP,1,1,2008,421831
19489-BET-PAP,7,1,2007,425877
19489-BET-PAP,15,1,2012,397026
19489-BET-PAP,3,1,2008,398440
19489-BET-PAP,1,1,2008,398480
19489-BET-PAP,1,1,2006,398723
19489-BET-PAP,2,0,2007,685062
19489-BET-PAP,2,0,2007,685713
19489-BET-PAP,1,1,2007,685062
19489-BET-PAP,1,1,2007,685713
19489-BET-PAP,1,0,2007,685164
19489-BET-PAP,1,0,2007,685327
19489-BET-PAP,1,0,2007,685440
19489-BET-PAP,1,0,2007,686156
19489-BET-PAP,2,1,2007,685164
19489-BET-PAP,2,1,2007,685327
19489-BET-PAP,2,1,2007,685440
19489-BET-PAP,2,1,2007,686156
19489-BET-PAP,3,3,2007,685164
19489-BET-PAP,3,3,2007,685327
19489-BET-PAP,3,3,2007,685440
19489-BET-PAP,3,3,2007,686156
19489-BET-PAP,8,1,2007,424500
19489-BET-PAP,1,0,2006,421571
19489-BET-PAP,1,1,2010,422345
19489-BET-PAP,3,1,2012,397739
19489-BET-PAP,29,7,2006,397985
19489-BET-PAP,5,4,2012,421424
19489-BET-PAP,2,1,2011,419988
19489-BET-PAP,3,1,2009,422470
19489-BET-PAP,2,1,2012,396997
19489-BET-PAP,4,0,2011,395689
19489-BET-PAP,2,1,2006,397250
19489-BET-PAP,10,10,2007,398435
19489-BET-PAP,9,3,2012,398431
19489-BET-PAP,3,0,2009,425656
19489-BET-PAP,3,0,2009,425791
19489-BET-PAP,7,2,2011,422155
19489-BET-PAP,2,0,2009,420705
19489-BET-PAP,1,1,2010,425885
19489-BET-PAP,7,1,2011,397135
19489-BET-PAP,6,5,2010,397584
19489-BET-PAP,6,4,2009,419920
19489-BET-PAP,4,0,2006,395666
19489-BET-PAP,3,3,2011,397661
19489-BET-PAP,2,0,2011,421821
19489-BET-PAP,11,1,2008,403533
19489-BET-PAP,6,3,2008,426344
19489-BET-PAP,6,1,2010,685091
19489-BET-PAP,6,1,2010,685835
19489-BET-PAP,6,1,2010,685967
19489-BET-PAP,2,2,2010,685091
19489-BET-PAP,2,2,2010,685835
19489-BET-PAP,2,2,2010,685967
19489-BET-PAP,4,1,2009,404566
19489-BET-PAP,12,3,2007,398634
19489-BET-PAP,2,1,2010,398579
19489-BET-PAP,1,1,2008,426061
19489-BET-PAP,6,0,2006,395562
19489-BET-PAP,4,0,2011,395523
19489-BET-PAP,7,0,2011,426771
19489-BET-PAP,8,1,2006,637102
19489-BET-PAP,2,0,2011,422164
19489-BET-PAP,27,1,2009,398566
19489-BET-PAP,1,1,2012,420771
19489-BET-PAP,2,2,2005,397208
19489-BET-PAP,1,0,2008,426295
19489-BET-PAP,1,0,2010,398607
19489-BET-PAP,2,1,2007,426409
19489-BET-PAP,6,1,2008,426485
19489-BET-PAP,2,0,2012,396975
19489-BET-PAP,7,1,2006,425746
19489-BET-PAP,1,1,2012,419774
19489-BET-PAP,1,0,2007,426236
19489-BET-PAP,2,1,2005,685297
19489-BET-PAP,4,1,2007,314835
19489-BET-PAP,4,1,2007,316772
19489-BET-PAP,12,1,2010,396841
19489-BET-PAP,13,10,2010,406079
19489-BET-PAP,1,1,2005,419969
19489-BET-PAP,5,3,2006,421335
19489-BET-PAP,3,1,2009,685049
19489-BET-PAP,3,1,2009,686536
19489-BET-PAP,5,2,2008,685074
19489-BET-PAP,5,2,2008,685078
19489-BET-PAP,5,2,2008,685411
19489-BET-PAP,5,2,2008,685736
19489-BET-PAP,5,2,2008,686217
19489-BET-PAP,2,2,2008,685139
19489-BET-PAP,2,2,2008,685368
19489-BET-PAP,2,2,2008,685646
19489-BET-PAP,2,2,2008,686068
19489-BET-PAP,2,2,2008,686123
19489-BET-PAP,4,2,2007,420053
19489-BET-PAP,4,2,2008,426146
19489-BET-PAP,1,0,2011,422343
19489-BET-PAP,4,1,2008,420461
19489-BET-PAP,1,0,2005,396854
19489-BET-PAP,6,0,2010,685519
19489-BET-PAP,6,0,2010,686479
19489-BET-PAP,6,0,2010,686597
19489-BET-PAP,1,0,2010,685227
19489-BET-PAP,1,0,2010,685439
19489-BET-PAP,1,0,2010,685565
19489-BET-PAP,1,0,2010,685670
19489-BET-PAP,1,0,2010,685853
19489-BET-PAP,1,0,2010,686157
19489-BET-PAP,1,0,2010,686397
19489-BET-PAP,1,1,2010,425399
19489-BET-PAP,2,1,2011,421723
19489-BET-PAP,15,13,2010,396923
19489-BET-PAP,9,5,2006,636978
19489-BET-PAP,5,1,2007,422535
19489-BET-PAP,5,1,2010,396855
19489-BET-PAP,4,0,2011,422014
19489-BET-PAP,17,5,2005,397956
19489-BET-PAP,1,0,2011,397263
19489-BET-PAP,1,1,2010,398374
19489-BET-PAP,4,3,2012,421054
19489-BET-PAP,2,1,2007,420820
19489-BET-PAP,1,0,2011,421998
19489-BET-PAP,3,0,2009,424422
19489-BET-PAP,8,6,2007,405178
19489-BET-PAP,4,1,2010,419688
19489-BET-PAP,4,0,2010,395607
19489-BET-PAP,3,0,2011,397597
19489-BET-PAP,3,1,2009,396808
19489-BET-PAP,4,0,2010,395637
19489-BET-PAP,2,0,2010,395480
19489-BET-PAP,8,4,2008,316046
19489-BET-PAP,6,0,2012,426930
19489-BET-PAP,5,0,2007,396991
19489-BET-PAP,5,5,2011,422029
19489-BET-PAP,7,0,2008,426293
19489-BET-PAP,3,0,2006,314618
19489-BET-PAP,5,3,2008,397098
19489-BET-PAP,14,0,2007,315537
19489-BET-PAP,2,0,2010,420493
19489-BET-PAP,3,1,2008,3474
19489-BET-PAP,3,1,2008,5467
19489-BET-PAP,3,1,2008,685356
19489-BET-PAP,3,1,2008,685728
19489-BET-PAP,9,9,2010,397671
19489-BET-PAP,43,1,2008,488575
19489-BET-PAP,2,1,2011,421676
19489-BET-PAP,7,1,2008,396410
19489-BET-PAP,4,0,2010,395664
19489-BET-PAP,1,0,2006,396547
19489-BET-PAP,2,1,2011,422193
19489-BET-PAP,4,0,2007,396959
19489-BET-PAP,5,1,2006,637761
19489-BET-PAP,5,0,2012,396977
19489-BET-PAP,12,4,2005,403660
19489-BET-PAP,6,6,2009,397667
19489-BET-PAP,2,0,2005,637946
19489-BET-PAP,6,0,2011,397563
19489-BET-PAP,14,1,2008,425469
19489-BET-PAP,1,1,2006,395467
19489-BET-PAP,2,2,2011,398361
19489-BET-PAP,2,1,2009,685170
19489-BET-PAP,2,1,2009,685541
19489-BET-PAP,2,1,2009,685656
19489-BET-PAP,2,1,2009,685672
19489-BET-PAP,2,1,2009,685895
19489-BET-PAP,2,1,2009,686580
19489-BET-PAP,7,2,2009,685170
19489-BET-PAP,7,2,2009,685541
19489-BET-PAP,7,2,2009,685656
19489-BET-PAP,7,2,2009,685672
19489-BET-PAP,7,2,2009,685895
19489-BET-PAP,7,2,2009,686580
19489-BET-PAP,3,1,2009,685170
19489-BET-PAP,3,1,2009,685541
19489-BET-PAP,3,1,2009,685656
19489-BET-PAP,3,1,2009,685672
19489-BET-PAP,3,1,2009,685895
19489-BET-PAP,3,1,2009,686580
19489-BET-PAP,1,1,2009,396791
19489-BET-PAP,8,2,2010,406113
19489-BET-PAP,3,0,2010,397958
19489-BET-PAP,13,6,2005,398341
19489-BET-PAP,8,5,2012,426715
19489-BET-PAP,2,1,2010,488493
19489-BET-PAP,10,4,2008,397878
19489-BET-PAP,2,2,2007,397778
19489-BET-PAP,2,0,2011,396826
19489-BET-PAP,1,1,2012,425339
19489-BET-PAP,24,4,2010,403614
19489-BET-PAP,8,0,2008,424308
19489-BET-PAP,15,0,2012,397772
19489-BET-PAP,2,1,2007,637048
19489-BET-PAP,2,1,2005,427013
19489-BET-PAP,2,1,2006,398522
19489-BET-PAP,3,1,2007,420642
19489-BET-PAP,1,0,2005,314366
19489-BET-PAP,1,0,2005,315051
19489-BET-PAP,1,0,2005,315814
19489-BET-PAP,21,5,2009,421388
19489-BET-PAP,2,1,2006,315495
19489-BET-PAP,2,1,2007,395819
19489-BET-PAP,1,1,2007,425600
19489-BET-PAP,4,4,2006,396090
19489-BET-PAP,14,2,2006,685711
19489-BET-PAP,14,2,2006,686032
19489-BET-PAP,12,8,2006,685711
19489-BET-PAP,12,8,2006,686032
19489-BET-PAP,6,3,2008,396021
19489-BET-PAP,1,0,2009,397626
19489-BET-PAP,2,2,2006,405864
19489-BET-PAP,16,1,2012,504141
19489-BET-PAP,1,1,2009,420689
19489-BET-PAP,2,0,2005,405606
19489-BET-PAP,4,0,2012,397019
19489-BET-PAP,3,1,2010,395492
19489-BET-PAP,7,4,2005,398564
19489-BET-PAP,4,2,2005,419701
19489-BET-PAP,3,1,2011,422044
19489-BET-PAP,4,1,2011,395593
19489-BET-PAP,2,2,2011,422095
19489-BET-PAP,1,0,2007,398402
19489-BET-PAP,2,0,2011,425845
19489-BET-PAP,10,1,2007,637110
19489-BET-PAP,3,2,2010,8271
19489-BET-PAP,3,2,2010,9724
19489-BET-PAP,3,2,2010,685014
19489-BET-PAP,3,2,2010,685076
19489-BET-PAP,3,2,2010,685102
19489-BET-PAP,3,2,2010,685112
19489-BET-PAP,3,2,2010,685120
19489-BET-PAP,3,2,2010,685293
19489-BET-PAP,3,2,2010,685316
19489-BET-PAP,3,2,2010,685481
19489-BET-PAP,3,2,2010,685583
19489-BET-PAP,3,2,2010,685655
19489-BET-PAP,3,2,2010,685801
19489-BET-PAP,3,2,2010,685922
19489-BET-PAP,3,2,2010,686045
19489-BET-PAP,3,2,2010,686224
19489-BET-PAP,3,2,2010,686481
19489-BET-PAP,7,7,2012,425313
19489-BET-PAP,1,0,2006,314626
19489-BET-PAP,1,0,2006,315151
19489-BET-PAP,5,5,2010,398559
19489-BET-PAP,1,0,2012,421698
19489-BET-PAP,11,3,2011,396107
19489-BET-PAP,5,0,2012,422187
19489-BET-PAP,1,0,2011,426446
19489-BET-PAP,4,1,2008,425137
19489-BET-PAP,1,1,2009,405262
19489-BET-PAP,6,2,2010,396886
19489-BET-PAP,4,4,2009,421383
19489-BET-PAP,5,3,2009,425821
19489-BET-PAP,8,1,2007,420012
19489-BET-PAP,2,0,2012,613292
19489-BET-PAP,6,1,2008,425480
19489-BET-PAP,1,1,2006,637091
19489-BET-PAP,1,1,2010,685087
19489-BET-PAP,1,1,2010,685741
19489-BET-PAP,1,1,2010,686277
19489-BET-PAP,2,0,2006,314868
19489-BET-PAP,3,1,2011,398320
19489-BET-PAP,2,2,2005,642291
19489-BET-PAP,5,1,2009,395598
19489-BET-PAP,19,6,2005,423857
19489-BET-PAP,1,1,2010,395919
19489-BET-PAP,1,1,2007,425486
19489-BET-PAP,16,2,2008,397053
19489-BET-PAP,3,0,2011,395629
19489-BET-PAP,1,0,2007,395803
19489-BET-PAP,2,0,2012,425722
19489-BET-PAP,1,1,2006,398602
19489-BET-PAP,5,1,2006,316539
19489-BET-PAP,11,9,2007,406124
19489-BET-PAP,3,2,2011,422294
19489-BET-PAP,15,0,2010,398597
19489-BET-PAP,2,2,2006,641371
19489-BET-PAP,4,1,2007,420469
19489-BET-PAP,3,0,2012,403961
19489-BET-PAP,2,0,2005,396422
19489-BET-PAP,4,1,2006,637734
19489-BET-PAP,6,6,2011,396138
19489-BET-PAP,33,1,2006,398620
19489-BET-PAP,9,5,2012,397807
19489-BET-PAP,2,2,2008,424470
19489-BET-PAP,10,0,2012,425877
19489-BET-PAP,3,1,2009,421390
19489-BET-PAP,1,1,2010,397672
19489-BET-PAP,5,0,2007,395821
19489-BET-PAP,8,0,2006,316824
19489-BET-PAP,12,2,2007,637109
19489-BET-PAP,7,2,2007,425146
19489-BET-PAP,1,0,2009,425836
19489-BET-PAP,4,2,2010,397990
19489-BET-PAP,3,1,2007,419950
19489-BET-PAP,1,1,2012,422339
19489-BET-PAP,16,0,2010,397648
