bottle	scan	species	phase	NP	all.treat	ca_1	ca_2	ca_3	ca_4	ca_5	ca_6	ca_7	ca_8	na_1	na_2	na_3	na_4	pr_1	pr_2	pr_3
V2S3	14	Verucomicrobium	stat	500	Ver_stat_500_V2S3	0.060978	0.090264	0.131033	0.13318	0.169462	0.22127	0.210793	0.248889	0.021167	0.048096	0.094446	0.133828	0.274333	0.21933	0.218538
V2S3	15	Verucomicrobium	stat	500	Ver_stat_500_V2S3	0.132288	0.192026	0.154754	0.159943	0.171836	0.232352	0.209023	0.312549	0.010334	0.033679	0.060413	0.091663	0.253175	0.186682	0.150919
V2S3	16	Verucomicrobium	stat	500	Ver_stat_500_V2S3	0.128936	0.188096	0.160934	0.170984	0.169423	0.237003	0.217148	0.285775	0.025921	0.030955	0.071252	0.098457	0.246742	0.164836	0.180253
V2S3	17	Verucomicrobium	stat	500	Ver_stat_500_V2S3	0.032774	0.050934	0.111015	0.114981	0.162215	0.200394	0.188849	0.20752	0.025847	0.059669	0.100422	0.148685	0.282172	0.228102	0.231759
V2S3	18	Verucomicrobium	stat	500	Ver_stat_500_V2S3	0.048107	0.075006	0.125881	0.131699	0.173541	0.215565	0.203695	0.246384	0.01213	0.044088	0.077831	0.137598	0.281933	0.242096	0.242396
V2S3	19	Verucomicrobium	stat	500	Ver_stat_500_V2S3	0.046203	0.085849	0.128915	0.131777	0.163599	0.221783	0.209963	0.243567	0.015236	0.039872	0.073457	0.131889	0.257429	0.216223	0.219353
V2S3	20	Verucomicrobium	stat	500	Ver_stat_500_V2S3	0.093102	0.124351	0.132638	0.146219	0.171411	0.220882	0.215215	0.24562	0.020817	0.04708	0.071434	0.124828	0.262381	0.21162	0.194273
V3S1	1	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.044655	0.091433	0.127339	0.127958	0.165111	0.229813	0.219496	0.207938	0.032234	0.055882	0.132382	0.154257	0.260843	0.23837	0.225961
V3S1	2	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.043423	0.103917	0.134786	0.131981	0.160631	0.232526	0.22224	0.224118	0.033213	0.06494	0.156327	0.156979	0.238603	0.226315	0.208921
V3S1	3	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.058208	0.138535	0.130966	0.140299	0.160109	0.249243	0.246628	0.252318	0.025164	0.053346	0.129279	0.151258	0.231406	0.231473	0.198305
V3S1	4	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.060997	0.133398	0.130125	0.141337	0.153264	0.244453	0.239475	0.237899	0.028775	0.054039	0.119953	0.164235	0.238153	0.234603	0.189704
V3S1	5	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.066028	0.114122	0.130774	0.124863	0.141725	0.21946	0.22088	0.217577	0.046057	0.070374	0.177538	0.164396	0.235232	0.236322	0.215221
V3S1	6	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.045611	0.074268	0.107496	0.098695	0.145628	0.199925	0.185184	0.178471	0.047877	0.079105	0.177052	0.179258	0.258182	0.246644	0.228416
V3S1	7	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.05115	0.084666	0.108697	0.10168	0.149494	0.215189	0.207555	0.200029	0.040736	0.061368	0.168884	0.194184	0.243485	0.236117	0.215545
V3S1	8	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.08919	0.150195	0.136483	0.127615	0.159236	0.236264	0.223509	0.270292	0.028493	0.061961	0.125597	0.118895	0.222775	0.224008	0.175567
V3S1	9	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.0706	0.138654	0.142128	0.137674	0.170804	0.260942	0.24853	0.248565	0.022279	0.053472	0.14442	0.161731	0.233413	0.230248	0.199094
V3S1	10	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.050883	0.088037	0.109779	0.114957	0.147447	0.206312	0.201331	0.191225	0.028245	0.057861	0.150232	0.174314	0.243329	0.246685	0.23947
V3S1	11	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.070297	0.119141	0.13487	0.135674	0.171255	0.241905	0.222673	0.253042	0.03422	0.067922	0.124953	0.146641	0.238726	0.229093	0.193856
V3S1	12	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.163785	0.315953	0.201042	0.226082	0.199803	0.359147	0.329768	0.395247	0.004576	0.007978	0.041246	0.048594	0.177093	0.194114	0.09149
V3S1	13	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.057878	0.098026	0.119517	0.121729	0.153372	0.227803	0.211409	0.222099	0.025684	0.059174	0.159092	0.157996	0.246821	0.238234	0.213467
V3S1	14	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.08442	0.163014	0.152453	0.154417	0.170447	0.26405	0.269822	0.278196	0.016682	0.042954	0.093926	0.126078	0.220187	0.23402	0.176543
V3S1	15	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.082198	0.152138	0.148635	0.149567	0.168446	0.26516	0.262294	0.284012	0.016437	0.044178	0.116681	0.123016	0.222889	0.221463	0.172389
V3S1	16	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.176403	0.298528	0.197993	0.196434	0.203713	0.365579	0.322807	0.363264	0.000635	0.017382	0.059317	0.052581	0.193802	0.186412	0.112981
V3S1	17	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.071505	0.132302	0.121205	0.123489	0.150067	0.216645	0.215905	0.239313	0.03639	0.072598	0.140871	0.160696	0.24172	0.231158	0.178255
V3S1	18	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.063187	0.120591	0.12395	0.126472	0.171069	0.228093	0.201861	0.222574	0.035689	0.067413	0.152202	0.144765	0.273865	0.230461	0.225163
V3S1	19	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.184381	0.329651	0.203738	0.226836	0.196831	0.352393	0.330125	0.381824	0.013961	0.010875	0.055212	0.055071	0.164345	0.173946	0.084306
V3S1	20	Verucomicrobium	stat	5	Ver_stat_5_V3S1	0.071379	0.104746	0.137856	0.135176	0.162366	0.233852	0.232932	0.237833	0.034719	0.064491	0.138182	0.146599	0.237877	0.22656	0.20437
V3S2	1	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.038283	0.11857	0.158096	0.159191	0.182893	0.272613	0.258743	0.274322	0.049046	0.073765	0.126172	0.132595	0.21574	0.221329	0.151186
V3S2	2	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.033613	0.092325	0.12766	0.148907	0.169633	0.243287	0.210258	0.243415	0.03525	0.078282	0.149825	0.146983	0.231363	0.223425	0.179668
V3S2	3	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.061131	0.114398	0.144655	0.138469	0.185495	0.257994	0.223115	0.259576	0.052493	0.078745	0.143419	0.125183	0.227956	0.220344	0.181126
V3S2	4	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.070134	0.178184	0.154143	0.16942	0.199213	0.290925	0.27329	0.292006	0.02524	0.047533	0.09789	0.100085	0.20853	0.216956	0.160679
V3S2	5	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.120232	0.281512	0.214984	0.220819	0.207524	0.391568	0.355494	0.406788	0.024808	0.039944	0.086698	0.052688	0.17633	0.176162	0.074922
V3S2	6	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.048515	0.163043	0.183768	0.202034	0.212194	0.322648	0.299416	0.342777	0.044018	0.062829	0.082788	0.080599	0.223962	0.189999	0.13542
V3S2	7	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.055958	0.093827	0.143903	0.126668	0.163843	0.230873	0.21703	0.210451	0.033222	0.07646	0.167864	0.165022	0.243318	0.229992	0.205475
V3S2	8	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.144133	0.303284	0.197335	0.22505	0.191414	0.360327	0.337707	0.372595	0.007429	0.026567	0.067836	0.053293	0.175005	0.186674	0.093632
V3S2	9	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.11125	0.226311	0.191227	0.182426	0.185833	0.333317	0.302846	0.342275	0.024626	0.028961	0.084413	0.090714	0.198152	0.211149	0.135673
V3S2	10	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.127988	0.258533	0.187056	0.210034	0.184934	0.329769	0.314686	0.359962	0.015087	0.030497	0.07106	0.079928	0.178104	0.191597	0.107164
V3S2	11	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.149918	0.282228	0.188596	0.220537	0.19741	0.337383	0.327903	0.378505	0.013813	0.031369	0.075939	0.065353	0.163163	0.176751	0.089913
V3S2	12	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.084579	0.136807	0.138563	0.142975	0.161801	0.251157	0.239194	0.269306	0.022893	0.049695	0.098074	0.137293	0.216136	0.21255	0.174141
V3S2	13	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.161924	0.25122	0.181967	0.194331	0.19563	0.317741	0.305676	0.348856	0.016176	0.029464	0.079658	0.080622	0.208466	0.204078	0.129269
V3S2	14	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.158736	0.312463	0.194682	0.209244	0.196088	0.318948	0.319257	0.356635	0.004063	0.024134	0.062748	0.073083	0.187094	0.18005	0.114098
V3S2	15	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.064961	0.128573	0.144886	0.143662	0.168359	0.246802	0.244082	0.264791	0.01731	0.032673	0.081587	0.145536	0.242992	0.211576	0.169489
V3S2	16	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.064697	0.125041	0.132915	0.135479	0.154854	0.2406	0.225962	0.244304	0.032302	0.048864	0.114857	0.166581	0.244306	0.216049	0.187881
V3S2	17	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.159359	0.324298	0.204628	0.211203	0.195451	0.354003	0.321056	0.345851	0.012039	0.019713	0.044438	0.056326	0.203771	0.172938	0.087441
V3S2	18	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.099846	0.179755	0.163056	0.166141	0.173804	0.27326	0.260606	0.287929	0.019154	0.050532	0.114944	0.117142	0.214635	0.21787	0.160533
V3S2	19	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.081369	0.166203	0.161955	0.162322	0.169189	0.260575	0.248363	0.279861	0.021945	0.039363	0.120765	0.128728	0.236136	0.215816	0.177798
V3S2	20	Verucomicrobium	stat	5	Ver_stat_5_V3S2	0.115868	0.224284	0.181201	0.194357	0.198876	0.324286	0.309775	0.361785	0.016607	0.026934	0.066468	0.08076	0.190191	0.201433	0.115713
V4S1	1	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.00347655	0.0095045	0.114166	0.109248	0.166793	0.190668	0.179411	0.204702	0.0357466	0.0651554	0.102919	0.147832	0.270415	0.23829	0.254708
V4S1	2	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.00855445	0.0166947	0.11385	0.11395	0.166797	0.186265	0.181468	0.172245	0.0518728	0.0722402	0.125119	0.15388	0.271974	0.239327	0.241295
V4S1	3	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.00268962	0.008052	0.112233	0.109236	0.156226	0.176457	0.175676	0.195278	0.041154	0.0677813	0.126624	0.160749	0.265028	0.242267	0.250114
V4S1	4	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0259113	0.0457105	0.112165	0.11488	0.172081	0.18525	0.183222	0.229443	0.026337	0.0531226	0.0815692	0.159748	0.271755	0.237679	0.231638
V4S1	5	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0516035	0.106599	0.134982	0.15397	0.179008	0.244673	0.238409	0.301623	0.0123715	0.0275676	0.05292	0.113522	0.225948	0.225852	0.210235
V4S1	6	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0366205	0.0725566	0.129104	0.137757	0.175526	0.228085	0.213164	0.239849	0.0162221	0.0347441	0.0557428	0.115514	0.256312	0.219645	0.225768
V4S1	7	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0280387	0.0356929	0.12654	0.110592	0.161953	0.21504	0.173453	0.180682	0.0196615	0.0474639	0.0912424	0.14489	0.248519	0.238993	0.233612
V4S1	8	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0143437	0.0172099	0.100697	0.103639	0.15609	0.180348	0.171754	0.177498	0.0264839	0.0492546	0.101559	0.163867	0.259957	0.244873	0.253485
V4S1	9	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0412955	0.0904727	0.139217	0.145894	0.174198	0.233999	0.225437	0.257847	0.00907806	0.0357824	0.0667125	0.122954	0.262631	0.230901	0.231122
V4S1	10	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0364205	0.0676585	0.130064	0.127649	0.181306	0.216585	0.209652	0.216708	0.0141312	0.0359914	0.0507227	0.113554	0.272096	0.225275	0.247897
V4S1	11	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.014783	0.0200978	0.102856	0.106963	0.158549	0.176364	0.176204	0.179203	0.023802	0.0448044	0.0915847	0.161353	0.261373	0.243532	0.271827
V4S1	12	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0534127	0.0919962	0.125618	0.138902	0.164001	0.223813	0.218893	0.276009	0.0115201	0.0262365	0.06862	0.13629	0.237166	0.228522	0.217522
V4S1	13	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.017171	0.0285959	0.113119	0.11883	0.165154	0.182974	0.180281	0.192933	0.020093	0.0422517	0.0908402	0.14585	0.288873	0.248039	0.270505
V4S1	14	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0469528	0.0673049	0.131377	0.128144	0.175625	0.229186	0.203707	0.215685	0.0210815	0.0433473	0.0866693	0.119592	0.263262	0.218338	0.225911
V4S1	15	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0321709	0.0590581	0.12118	0.126754	0.167271	0.215649	0.200681	0.221054	0.0209927	0.0383969	0.0722108	0.12341	0.249625	0.238995	0.23599
V4S1	16	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0217233	0.0389673	0.110055	0.127395	0.162376	0.201703	0.191398	0.203764	0.0191897	0.0426774	0.087155	0.147994	0.265094	0.240546	0.25807
V4S1	17	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.00891875	0.0187772	0.100569	0.109244	0.155143	0.181877	0.177807	0.200569	0.0227338	0.0444273	0.074544	0.17448	0.260975	0.233167	0.233226
V4S1	18	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0553474	0.101978	0.143108	0.152209	0.174878	0.24885	0.229847	0.278225	0.012788	0.0262494	0.0512199	0.119576	0.247953	0.22728	0.2038
V4S1	19	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.0479582	0.0791606	0.135699	0.129511	0.173597	0.225615	0.221785	0.259994	0.00864451	0.0386409	0.0665327	0.116377	0.252833	0.225655	0.219906
V4S1	20	Verucomicrobium	stat	50	Ver_stat_50_V4S1	0.021134	0.0197152	0.12193	0.116561	0.168918	0.201214	0.171095	0.206487	0.0239369	0.0429577	0.0750471	0.145611	0.267481	0.234221	0.238136
V4S2	1	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0377611	0.0583344	0.118999	0.126785	0.157675	0.213636	0.197087	0.188	0.0208994	0.0417431	0.0978024	0.142112	0.25107	0.243822	0.248714
V4S2	2	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0355758	0.0436986	0.117179	0.131117	0.179553	0.229778	0.196214	0.207952	0.0239913	0.036365	0.0632653	0.111397	0.248939	0.215762	0.2334
V4S2	3	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.00951984	0.0237484	0.101909	0.106873	0.162886	0.195475	0.18095	0.211383	0.019446	0.0361884	0.0972816	0.156434	0.256453	0.249385	0.235208
V4S2	4	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0189428	0.0365934	0.118537	0.11395	0.161333	0.191046	0.178887	0.211878	0.0219734	0.0465713	0.0909571	0.144939	0.275825	0.238277	0.251634
V4S2	5	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0326655	0.0434197	0.106517	0.131238	0.179795	0.20563	0.198229	0.25007	0.0247767	0.037421	0.0568034	0.130044	0.257211	0.221047	0.23229
V4S2	6	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0329772	0.0406074	0.111899	0.117943	0.173253	0.209406	0.189331	0.221738	0.0232359	0.0373582	0.0687276	0.126696	0.255188	0.226839	0.228236
V4S2	7	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0246158	0.0332727	0.115157	0.125544	0.179549	0.210321	0.184463	0.226929	0.0228198	0.0445316	0.0608274	0.115298	0.257869	0.228344	0.22908
V4S2	8	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0168169	0.0136156	0.106591	0.108745	0.159839	0.195668	0.173885	0.214088	0.0268148	0.0478805	0.071373	0.148329	0.269639	0.229757	0.230038
V4S2	9	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0200664	0.0243528	0.109883	0.111729	0.177386	0.19325	0.183708	0.257	0.017236	0.0482603	0.0797845	0.14381	0.26618	0.230403	0.244999
V4S2	10	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0159834	0.0268698	0.108517	0.110791	0.158746	0.192908	0.178402	0.195727	0.020542	0.0466767	0.0976438	0.155463	0.262736	0.242646	0.254605
V4S2	11	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.030582	0.0330592	0.10453	0.108774	0.154536	0.186679	0.18263	0.186964	0.0217491	0.0460434	0.0998989	0.157835	0.263737	0.24575	0.250618
V4S2	12	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.030727	0.0678722	0.119649	0.133191	0.166721	0.218607	0.200807	0.243407	0.0180604	0.0385403	0.0763254	0.146105	0.263443	0.242105	0.230284
V4S2	13	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0319576	0.05392	0.110055	0.114119	0.156998	0.196086	0.189811	0.188888	0.0281325	0.050547	0.10026	0.153529	0.247923	0.238566	0.254432
V4S2	14	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0173173	0.0278419	0.101818	0.118028	0.161361	0.183977	0.177143	0.197933	0.0185574	0.0413886	0.0825613	0.16543	0.251445	0.229756	0.238505
V4S2	15	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0280159	0.0488997	0.100166	0.123097	0.166328	0.202934	0.194472	0.261411	0.0131957	0.0338567	0.0593548	0.135296	0.23916	0.226756	0.238425
V4S2	16	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0299544	0.0509753	0.115553	0.128397	0.169947	0.202763	0.207889	0.219971	0.011413	0.0303827	0.057467	0.127061	0.269053	0.236581	0.263632
V4S2	17	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0227109	0.0337046	0.0978783	0.108654	0.156826	0.173138	0.172397	0.181863	0.0198648	0.0468185	0.0955207	0.166913	0.265068	0.243664	0.251567
V4S2	18	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.03447	0.0763006	0.12728	0.136061	0.16331	0.212174	0.203118	0.218725	0.00860381	0.0374989	0.0626655	0.130182	0.252374	0.237121	0.229371
V4S2	19	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0257368	0.0451981	0.101434	0.103898	0.164767	0.19307	0.175061	0.20126	0.0236614	0.045199	0.0743242	0.16542	0.248162	0.239463	0.231168
V4S2	20	Verucomicrobium	stat	50	Ver_stat_50_V4S2	0.0160822	0.0294237	0.0999236	0.11278	0.151126	0.190142	0.187891	0.243949	0.0206551	0.0471304	0.0880115	0.153146	0.251703	0.228887	0.24009
V5S1	1	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.101298	0.213237	0.15702	0.17233	0.171089	0.282293	0.274779	0.306891	0.004897	0.027258	0.072435	0.116633	0.207202	0.223452	0.149782
V5S1	2	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.063956	0.110668	0.130174	0.125444	0.152003	0.21216	0.209131	0.221614	0.031913	0.050013	0.120225	0.157837	0.231849	0.22066	0.207941
V5S1	3	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.066976	0.110103	0.126605	0.130219	0.16192	0.205527	0.21612	0.222915	0.024106	0.046094	0.103669	0.153185	0.229709	0.224075	0.208001
V5S1	4	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.128697	0.246353	0.183641	0.201973	0.191369	0.332045	0.301436	0.343631	0.009972	0.021526	0.059868	0.083991	0.185645	0.208136	0.124377
V5S1	5	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.017155	0.036588	0.093738	0.077737	0.144307	0.177409	0.168837	0.168528	0.042637	0.067268	0.135818	0.212523	0.237182	0.249242	0.230015
V5S1	6	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.128021	0.25091	0.197273	0.192021	0.187048	0.315462	0.300631	0.349456	0.018461	0.022474	0.060881	0.074184	0.179066	0.184447	0.116652
V5S1	7	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.014881	0.032145	0.094357	0.095814	0.140157	0.167543	0.179361	0.172949	0.044417	0.063403	0.138721	0.207282	0.243117	0.247392	0.241107
V5S1	8	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.135156	0.243982	0.180001	0.190715	0.185273	0.314674	0.299923	0.329257	0.004284	0.026852	0.062326	0.092852	0.184778	0.196126	0.124537
V5S1	9	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.026339	0.053563	0.111653	0.104304	0.146808	0.183641	0.194444	0.182984	0.043853	0.07432	0.170387	0.193792	0.24789	0.239702	0.235078
V5S1	10	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.050972	0.120142	0.128571	0.130187	0.160781	0.23428	0.231283	0.228048	0.029643	0.047357	0.124606	0.163836	0.228119	0.23843	0.203136
V5S1	11	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.027649	0.062371	0.106234	0.106723	0.151341	0.193712	0.193904	0.190511	0.036476	0.063185	0.123182	0.182181	0.234872	0.240847	0.213773
V5S1	12	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.05124	0.11071	0.135612	0.145413	0.161379	0.236997	0.235184	0.250641	0.033846	0.05014	0.092175	0.152459	0.225724	0.224119	0.183243
V5S1	13	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.136728	0.261723	0.193514	0.219006	0.200122	0.349009	0.321416	0.387317	0.008838	0.020145	0.036839	0.059182	0.184412	0.186488	0.102642
V5S1	14	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.039216	0.102752	0.123854	0.129246	0.152315	0.22669	0.236919	0.250692	0.023739	0.048029	0.107234	0.164027	0.224509	0.241509	0.190137
V5S1	15	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.045075	0.084797	0.132282	0.127434	0.150145	0.229988	0.231616	0.257429	0.037123	0.057662	0.120921	0.161197	0.230387	0.221713	0.201785
V5S1	16	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.037944	0.086574	0.121932	0.118922	0.158662	0.204476	0.21618	0.222112	0.033014	0.049238	0.119036	0.169666	0.222716	0.236372	0.20094
V5S1	17	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.050403	0.088987	0.126234	0.13067	0.162181	0.216484	0.218822	0.214761	0.038721	0.061581	0.127384	0.164314	0.239097	0.240864	0.209698
V5S1	18	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.043413	0.081891	0.122446	0.12082	0.165858	0.200239	0.202489	0.214097	0.01762	0.055683	0.104355	0.158721	0.24252	0.223571	0.226934
V5S1	19	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.096187	0.193637	0.163494	0.181896	0.170976	0.250093	0.259807	0.317936	0.023204	0.032735	0.072912	0.109602	0.189191	0.200808	0.128907
V5S1	20	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S1	0.116527	0.210298	0.162959	0.17209	0.159094	0.255083	0.279945	0.326219	0.011004	0.032828	0.061963	0.107142	0.177644	0.201307	0.1407
V5S2	1	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.027195	0.077961	0.128765	0.125494	0.161819	0.211481	0.20546	0.206911	0.052375	0.066955	0.130011	0.164543	0.242661	0.227504	0.207245
V5S2	2	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.054415	0.124108	0.13216	0.144162	0.174978	0.246293	0.247184	0.268649	0.035186	0.055177	0.113811	0.154757	0.223817	0.228791	0.177038
V5S2	3	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.126413	0.284114	0.196368	0.216224	0.193327	0.353193	0.322537	0.368533	0.005766	0.026512	0.047854	0.054782	0.182039	0.19674	0.108904
V5S2	4	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.075978	0.165406	0.149409	0.166587	0.16784	0.260767	0.254834	0.263378	0.031139	0.042584	0.114021	0.135124	0.22204	0.224267	0.166482
V5S2	5	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.055695	0.123574	0.150876	0.147325	0.172834	0.254349	0.252263	0.286289	0.027617	0.046748	0.093368	0.153539	0.223492	0.227913	0.180208
V5S2	6	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.054268	0.089365	0.126396	0.129749	0.165886	0.234727	0.225932	0.233554	0.036098	0.062539	0.110449	0.158263	0.241528	0.248004	0.193456
V5S2	7	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.072279	0.185793	0.161534	0.192046	0.184074	0.296727	0.297403	0.318041	0.009028	0.027602	0.095824	0.118911	0.206362	0.206566	0.146978
V5S2	8	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.107661	0.226274	0.169797	0.194361	0.197528	0.335123	0.309025	0.346838	0.021212	0.025076	0.073467	0.078208	0.188982	0.208658	0.103485
V5S2	9	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.107666	0.257533	0.189342	0.209658	0.212664	0.336957	0.318517	0.365565	0.01731	0.029255	0.082714	0.061456	0.183606	0.190853	0.10356
V5S2	10	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.048677	0.12893	0.133093	0.147587	0.168867	0.2492	0.224835	0.26519	0.034178	0.05176	0.098669	0.159832	0.221446	0.220764	0.180376
V5S2	11	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.007926	0.027178	0.093617	0.086891	0.146872	0.181888	0.183534	0.171386	0.05728	0.074061	0.141035	0.218386	0.23812	0.248008	0.223036
V5S2	12	Verucomicrobium	stat	0.5	Ver_stat_0.5_V5S2	0.098865	0.183405	0.170755	0.185272	0.190988	0.308396	0.286512	0.306228	0.021129	0.049226	0.096835	0.098634	0.201461	0.217039	0.128542
